epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,3639.91,1.35551,1.48942,0.0131,0.64647,0.57027,0.60918,0.39449,1.35769,1.34188,0.01478,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,3724.85,1.35753,1.47266,0.01289,0.64519,0.59241,0.61764,0.40245,1.34063,1.32974,0.01458,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,3812.08,1.34632,1.46572,0.01282,0.68064,0.5884,0.63503,0.4085,1.34742,1.32448,0.01438,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,3899.46,1.34846,1.4571,0.01291,0.6605,0.58757,0.62832,0.4084,1.34546,1.31243,0.01437,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,3986.34,1.35295,1.43547,0.0129,0.66894,0.58221,0.63072,0.4087,1.33394,1.31965,0.0145,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,4074.34,1.33948,1.42931,0.01268,0.6935,0.59064,0.63966,0.4186,1.32365,1.30645,0.01412,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,4160.83,1.32027,1.39948,0.0126,0.66931,0.60734,0.63877,0.41668,1.3257,1.28022,0.0142,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,4248.26,1.32706,1.39947,0.01262,0.68653,0.59896,0.64422,0.42236,1.32033,1.28391,0.014,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,4334.87,1.32615,1.38824,0.01277,0.68558,0.59992,0.65052,0.42843,1.32356,1.26276,0.01404,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,4421.87,1.32043,1.37448,0.01249,0.69314,0.60557,0.65447,0.43005,1.32059,1.26928,0.01417,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,4507.48,1.31552,1.35732,0.01225,0.69164,0.61662,0.65911,0.43839,1.30271,1.24779,0.01368,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,4594.96,1.31055,1.34117,0.01233,0.71893,0.60471,0.66701,0.44557,1.2914,1.24524,0.01355,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
