epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
45,2294.24,1.28433,1.55318,1.42991,0.54305,0.52221,0.51542,0.3162,1.31404,1.38613,1.35558,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,2347.46,1.28183,1.53957,1.42533,0.5482,0.52564,0.52135,0.3177,1.3126,1.36326,1.34781,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,2400.43,1.27935,1.52655,1.41253,0.54951,0.52541,0.52243,0.32131,1.28895,1.36542,1.33572,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,2453.44,1.27179,1.53161,1.4226,0.54392,0.51697,0.51392,0.31847,1.29956,1.37319,1.34295,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,2506.71,1.26464,1.51052,1.41054,0.55294,0.53652,0.52987,0.32745,1.28098,1.3307,1.32865,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,2561.24,1.25288,1.5069,1.40859,0.5678,0.51281,0.52859,0.32863,1.27387,1.35521,1.32647,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,2615.53,1.2639,1.50351,1.407,0.56557,0.52299,0.53482,0.3337,1.27653,1.33134,1.32667,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,2668.35,1.25178,1.48808,1.40354,0.56832,0.53761,0.53695,0.33552,1.26903,1.33136,1.32088,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,2720.8,1.25734,1.49464,1.39906,0.56871,0.53128,0.5392,0.338,1.26608,1.32977,1.31612,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,2773.21,1.2479,1.47774,1.39911,0.57096,0.53378,0.53824,0.33583,1.27647,1.3164,1.31838,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,2826.28,1.25147,1.48023,1.39352,0.56829,0.54755,0.54823,0.34117,1.28049,1.31282,1.31823,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,2882.63,1.24228,1.48127,1.39215,0.5743,0.54121,0.5504,0.34589,1.26733,1.29833,1.31243,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,2936.26,1.24299,1.45281,1.38819,0.59162,0.53169,0.55002,0.34232,1.27213,1.30369,1.31385,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,2986.78,1.23596,1.44991,1.38869,0.58515,0.53779,0.55452,0.34826,1.25271,1.29566,1.30505,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,3036.8,1.23447,1.4448,1.37996,0.58517,0.54926,0.55571,0.35087,1.23927,1.26937,1.2945,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,3085.66,1.23424,1.44822,1.38416,0.60303,0.53646,0.5605,0.35179,1.24851,1.27886,1.2972,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,3132.48,1.22076,1.42486,1.37793,0.59728,0.53941,0.56168,0.35462,1.2338,1.2713,1.29187,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,3179.53,1.21902,1.43141,1.37465,0.59088,0.55687,0.56705,0.35803,1.23293,1.2649,1.28811,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,3226.21,1.2057,1.41458,1.37395,0.60919,0.54474,0.56786,0.3567,1.24378,1.25856,1.29465,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,3274.48,1.21465,1.41088,1.37579,0.60271,0.55273,0.56992,0.35992,1.22952,1.25834,1.28869,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,3322.33,1.20944,1.40846,1.37036,0.60772,0.55193,0.5696,0.36072,1.238,1.26048,1.29226,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,3369.87,1.2094,1.39871,1.36442,0.60856,0.54883,0.57198,0.36353,1.22082,1.24897,1.28119,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,3420.03,1.20022,1.39124,1.36082,0.6089,0.55419,0.57477,0.3669,1.21384,1.24374,1.27677,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,3465.92,1.19857,1.38493,1.36058,0.61793,0.55368,0.5764,0.36915,1.21178,1.24123,1.27341,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,3511.11,1.19461,1.37648,1.35886,0.61511,0.55265,0.57827,0.36932,1.20662,1.23128,1.27237,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,3556.25,1.19832,1.37501,1.35946,0.60537,0.55667,0.57565,0.36713,1.21017,1.24351,1.27203,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,3602.66,1.19307,1.3638,1.35749,0.61657,0.55639,0.58131,0.37066,1.21443,1.2345,1.27491,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,3648.99,1.18336,1.35953,1.34681,0.61529,0.5638,0.58529,0.37421,1.21185,1.21755,1.27187,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,3696.74,1.18564,1.3498,1.34867,0.62833,0.55888,0.58669,0.37574,1.20115,1.21751,1.26889,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,3745.28,1.18184,1.34507,1.34638,0.63459,0.55802,0.59174,0.37951,1.19516,1.20903,1.26548,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,3791.06,1.17341,1.33003,1.34119,0.6338,0.56063,0.59199,0.37874,1.19948,1.20983,1.26705,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,3836.39,1.17567,1.34272,1.33998,0.63292,0.57007,0.59604,0.38098,1.19789,1.20016,1.26288,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,3881.85,1.17187,1.33137,1.33785,0.63642,0.56655,0.59687,0.3825,1.19824,1.19813,1.26156,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,3927.84,1.16876,1.32311,1.33974,0.62946,0.57642,0.59825,0.3851,1.19512,1.19805,1.26016,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,3978.52,1.14726,1.29613,1.3175,0.63615,0.57154,0.60002,0.38759,1.19062,1.19678,1.25765,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,4031.77,1.15916,1.30179,1.32643,0.64092,0.57529,0.60347,0.39011,1.1886,1.18873,1.25563,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,4087.02,1.15519,1.29871,1.3263,0.65388,0.56933,0.60504,0.39044,1.18916,1.18681,1.2558,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,4137.63,1.16452,1.29698,1.32998,0.65575,0.5689,0.60728,0.39268,1.18879,1.18028,1.25385,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,4190.23,1.15667,1.28617,1.32188,0.65391,0.57128,0.6071,0.39469,1.1805,1.18101,1.24897,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,4237.98,1.14545,1.27071,1.31278,0.65935,0.56671,0.60846,0.39616,1.17828,1.17791,1.24778,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,4281.27,1.15387,1.27567,1.32108,0.65312,0.56984,0.61094,0.39804,1.17819,1.17355,1.24808,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,4324.68,1.14649,1.26594,1.31364,0.65381,0.57441,0.61173,0.39745,1.18055,1.1694,1.2483,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,4367.71,1.13736,1.25691,1.31447,0.66099,0.56944,0.61219,0.3989,1.17858,1.16746,1.24648,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,4410.9,1.13458,1.2452,1.31145,0.66021,0.57133,0.61266,0.39922,1.17778,1.16834,1.24616,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,4455.22,1.12728,1.24753,1.30619,0.65981,0.57425,0.61388,0.40001,1.17781,1.16784,1.24679,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
