epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
70,12325.6,1.12633,1.04077,0.01068,0.79198,0.69104,0.75605,0.54563,1.12402,1.07248,0.01166,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,12501,1.12456,1.01454,0.01079,0.78679,0.69585,0.75514,0.54778,1.12566,1.06988,0.01167,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,12676.6,1.10269,0.99637,0.01048,0.79434,0.68924,0.75477,0.54982,1.11779,1.07614,0.01156,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,12852,1.09964,0.99994,0.01028,0.79914,0.6902,0.75716,0.55107,1.11071,1.0813,0.01144,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,13027.5,1.0898,0.97925,0.01039,0.80887,0.68298,0.75703,0.55184,1.10844,1.09069,0.01141,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,13202.9,1.08801,0.9748,0.01028,0.80204,0.6907,0.75808,0.55371,1.10752,1.07631,0.0114,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,13378.2,1.09336,0.96177,0.01029,0.80966,0.68918,0.76119,0.55766,1.10651,1.06636,0.01147,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,13553.7,1.0812,0.96053,0.01014,0.81881,0.68335,0.76188,0.56055,1.09654,1.06798,0.01128,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,13729.1,1.08476,0.94869,0.01027,0.80844,0.69543,0.76049,0.56079,1.09804,1.08261,0.01121,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,13904.4,1.05986,0.92078,0.00985,0.82379,0.68527,0.76289,0.56466,1.09088,1.07409,0.01106,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,14079.8,1.06663,0.9224,0.00986,0.80987,0.70112,0.76331,0.56643,1.08677,1.07563,0.01113,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,14255.3,1.05811,0.90767,0.00974,0.81709,0.6948,0.76448,0.56868,1.08109,1.07854,0.01099,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
