epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
102,14871.5,0.81195,0.67652,1.14682,0.83723,0.72151,0.78521,0.60852,0.87095,0.8182,1.14562,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,15012.2,0.81063,0.66999,1.14129,0.84098,0.72025,0.78513,0.60946,0.8676,0.81938,1.14263,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,15152.7,0.8074,0.66729,1.1435,0.84243,0.71886,0.78474,0.611,0.86594,0.81889,1.14179,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,15293.4,0.79372,0.65256,1.13708,0.84431,0.71667,0.78524,0.61212,0.86341,0.8169,1.13989,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,15433.9,0.79473,0.65646,1.13646,0.84878,0.71541,0.78541,0.61334,0.86115,0.81758,1.1394,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,15576.5,0.78868,0.63897,1.12752,0.83941,0.72288,0.78565,0.61465,0.85883,0.81641,1.13856,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,15722.1,0.78461,0.63747,1.12704,0.84174,0.72178,0.78589,0.61532,0.85699,0.81689,1.1376,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,15865.4,0.79013,0.64003,1.13347,0.84151,0.72215,0.78552,0.61617,0.85483,0.81722,1.13645,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,16008.1,0.78222,0.63749,1.12573,0.84395,0.72185,0.78558,0.61698,0.85326,0.81656,1.13609,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,16149.8,0.76944,0.6236,1.12036,0.84123,0.72441,0.78587,0.61801,0.85142,0.81672,1.13492,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,16287.8,0.76411,0.6192,1.11647,0.84392,0.7243,0.78693,0.61867,0.8496,0.81679,1.13313,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,16425.4,0.76171,0.61787,1.11586,0.84267,0.72546,0.78729,0.61947,0.84707,0.81545,1.13216,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,16562.8,0.75618,0.60161,1.10851,0.8423,0.72518,0.78655,0.62019,0.84585,0.81532,1.13179,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,16700.6,0.76,0.60676,1.10551,0.84574,0.72403,0.78711,0.62067,0.84399,0.81541,1.13087,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,16838.4,0.75275,0.60209,1.10727,0.84882,0.72098,0.7867,0.62096,0.84279,0.81368,1.1304,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,16975.9,0.74988,0.59866,1.10689,0.84832,0.72041,0.7862,0.62151,0.84083,0.81356,1.12955,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
